CVE ID,CWE Type,Current Commit,Previous Commit
CVE-2023-5865,CWE-613: Insufficient Session Expiration,https://github.com/thorsten/phpmyfaq,5f43786f52c3d517e7665abd25d534e180e08dc5,62b9ef1e244ac19b2e560fa58183e512a38381c7
CVE-2023-5317,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/thorsten/phpmyfaq,ec551bdf1566ede1e55f289888c446f877ad9a83,4095717cf6dfaae3150b6ab5e04b70a5e7083c9b
CVE-2023-5227,CWE-434: Unrestricted Upload of File with Dangerous Type,https://github.com/thorsten/phpmyfaq,abf52487422ce47195c8a80bd904a7af39f60297,baa93e0a7b7f00fb99b378cbeccfac79b02aa890
CVE-2023-5917,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/phpbb/phpbb,ccf6e6c255d38692d72fcb613b113e6eaa240aac,8fe3a97a1a77b9e8adabc12cfe411830cca761d0
CVE-2023-5835,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/hu60t/hu60wap6,a1cd9f12d7687243bfcb7ce295665acb83b9174e,fca7cd04362f098017c5a89e2d15ba43bc3b95cd
CVE-2023-4223,CWE-434: Unrestricted Upload of File with Dangerous Type,https://github.com/chamilo/chamilo-lms,3d74fb7d99bd2e287730552f7a66562417a55047,ed72914608d2a07ee2eb587c1a654480d08201db
CVE-2023-4448,CWE-640: Weak Password Recovery Mechanism for Forgotten Password,https://github.com/OpenRapid/rapidcms,4dff387283060961c362d50105ff8da8ea40bcbe,e0ce52452522bbccf72f3c772bb0afe3fc2969d7
CVE-2023-4222,CWE-78: Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),https://github.com/chamilo/chamilo-lms,ed72914608d2a07ee2eb587c1a654480d08201db,6f32625a012d5de2dfe8edbccb4ed14a85e310d4
CVE-2023-4221,CWE-78: Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),https://github.com/chamilo/chamilo-lms,ed72914608d2a07ee2eb587c1a654480d08201db,6f32625a012d5de2dfe8edbccb4ed14a85e310d4
CVE-2023-4225,CWE-434: Unrestricted Upload of File with Dangerous Type,https://github.com/chamilo/chamilo-lms,f3d62b65ad60d68096c2674d5695339f04de0b8a,46247d0ae1b464f928394c222f7441a6b24fc2e1
CVE-2023-4224,CWE-434: Unrestricted Upload of File with Dangerous Type,https://github.com/chamilo/chamilo-lms,f3d62b65ad60d68096c2674d5695339f04de0b8a,46247d0ae1b464f928394c222f7441a6b24fc2e1
CVE-2023-4006,CWE-1236: Improper Neutralization of Formula Elements in a CSV File,https://github.com/thorsten/phpmyfaq,03946eca488724251eaed8d9d36fed92e6d8fd22,f753e9c27dfef96a0d33501d9a04b80e36c0f4d1
CVE-2023-4007,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/thorsten/phpmyfaq,40eb9685198128908e83c2bef4c228751fd43a0e,e16daf99c28b47a205f74004681f3e2e6a842723
CVE-2023-4226,CWE-434: Unrestricted Upload of File with Dangerous Type,https://github.com/chamilo/chamilo-lms,f3d62b65ad60d68096c2674d5695339f04de0b8a,46247d0ae1b464f928394c222f7441a6b24fc2e1
CVE-2023-4197,CWE-20: Improper Input Validation,https://github.com/Dolibarr/dolibarr,0ed6a63fb06be88be5a4f8bcdee83185eee4087e,119f6b6a7ff696d49376b5e418e99a436130b307
CVE-2023-4220,CWE-434: Unrestricted Upload of File with Dangerous Type,https://github.com/chamilo/chamilo-lms,3b487a55076fb06f96809b790a35dcdd42f8ec49,385a755ae85abee9868b116d98ec64f58a2c00be
CVE-2023-4195,CWE-98: Improper Control of Filename for Include/Require Statement in PHP Program ('PHP Remote File Inclusion'),https://github.com/cockpit-hq/cockpit,800c05f1984db291769ffa5fdfb1d3e50968e95b,652993286d3351e097cf767b07b2f912aae60e17
CVE-2023-3545,CWE-178: Improper Handling of Case Sensitivity,https://github.com/chamilo/chamilo-lms,dc7bfce429fbd843a95a57c184b6992c4d709549,3650e4463de22412b1de11962ecf6f30d0eef7d2
CVE-2023-3533,CWE-22: Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),https://github.com/chamilo/chamilo-lms,37be9ce7243a30259047dd4517c48ff8b21d657a,0ced3edd3bf6f23e1e83ff8ab1e89ca6793dc06b
CVE-2023-3368,CWE-78: Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),https://github.com/chamilo/chamilo-lms,37be9ce7243a30259047dd4517c48ff8b21d657a,0ced3edd3bf6f23e1e83ff8ab1e89ca6793dc06b
CVE-2023-3852,CWE-434: Unrestricted Upload of File with Dangerous Type,https://github.com/OpenRapid/rapidcms,4dff387283060961c362d50105ff8da8ea40bcbe,e0ce52452522bbccf72f3c772bb0afe3fc2969d7
CVE-2023-3469,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/thorsten/phpmyfaq,04a0183c25dd425f4c2bfb5f75b7650b932ae278,5d4cd24aeb1c7c8c37f87205a8743cb904ac34b1
CVE-2023-50708,CWE-203: Observable Discrepancy,https://github.com/yiisoft/yii2-authclient,dabddf2154ab7e7703740205a069202554089248,721ed974bc44137437b0cdc8454e137fff8db213
CVE-2023-50252,CWE-15: External Control of System or Configuration Setting,https://github.com/dompdf/php-svg-lib,08ce6a96d63ad7216315fae34a61c886dd2dc030,88163cbe562d9b391b3a352e54d9c89d02d77ee0
CVE-2023-50251,CWE-674: Uncontrolled Recursion,https://github.com/dompdf/php-svg-lib,88163cbe562d9b391b3a352e54d9c89d02d77ee0,4b43073f39bffbe2c52a61aebd591461669e3699
CVE-2023-50714,CWE-918: Server-Side Request Forgery (SSRF),https://github.com/yiisoft/yii2-authclient,721ed974bc44137437b0cdc8454e137fff8db213,0d1c3880f4d79e20aa1d77c012650b54e69695ff
CVE-2023-50262,CWE-674: Uncontrolled Recursion,https://github.com/dompdf/dompdf,41cbac16f3cf56affa49f06e8dae66d0eac2b593,e8d2d5e37e8b0b30f0732a011295ab80680d7e85
CVE-2023-37270,CWE-89: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),https://github.com/Piwigo/Piwigo,978425527d6c113887f845d75cf982bbb62d761a,639c9d96fa4e5263c9d3da8b2ca19370f042feb3
CVE-2023-37897,CWE-393: Return of Wrong Status Code,https://github.com/getgrav/grav,71bbed12f950de8335006d7f91112263d8504f1b,8c2c1cb72611a399f13423fc6d0e1d998c03e5c8
CVE-2023-37269,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/wintercms/storm,186d85d8fea2cae43afc807d39f68553c24e56be,edf2087d07120d2cc0697d81cfce7cb15c99ff17
CVE-2023-46733,CWE-384: Session Fixation,https://github.com/symfony/symfony,7467bd7e3f888b333102bc664b5e02ef1e7f88b9,d3afe420a71752142c11fc14f290b957a702751c
CVE-2023-46726,CWE-74: Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),https://github.com/glpi-project/glpi,42ba2b031bec0b3889317db25f3adf9080fc11b2,ee2d674481ebef177037e8e14d35c9455b5cfd46
CVE-2023-46735,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/symfony/symfony,8128c302430394f639e818a7103b3f6815d8d962,5bff8c5d975de8099aec2238282e1f98391faad1
CVE-2023-46240,CWE-209: Generation of Error Message Containing Sensitive Information,https://github.com/codeigniter4/CodeIgniter4,423569fc31e29f51635a2e59c89770333f0e7563,407c108fd9ceac9d6d07792f0e24cb3a32793945
CVE-2023-46730,CWE-918: Server-Side Request Forgery (SSRF),https://github.com/Intermesh/groupoffice,99205535e8cec6592fd7f1469837926f27c72d50,34ed96dd59bc99b6e4295e662df42fa8b295f4bd
CVE-2023-46734,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/symfony/symfony,5d095d5feb1322b16450284a04d6bb48d1198f54,d4a701096401ff6eaab32cbc5428767205b1c220
CVE-2023-51651,CWE-22: Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),https://github.com/aws/aws-sdk-php,aebc9f801438746ac4ade327551576cb75f635f2,3daedce00e450411630528245d83f734651b5dda
CVE-2023-28854,CWE-77: Improper Neutralization of Special Elements used in a Command ('Command Injection'),https://github.com/paijp/nophp,e5409aa2d441789cbb35f6b119bef97ecc3986aa,dc26abfc2d8bee71aeaf4b62f91a52d998f87cef
CVE-2023-28447,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/smarty-php/smarty,685662466f653597428966d75a661073104d713d,5512d645218ee27bd290447b756759071333d05c
CVE-2023-28115,CWE-502: Deserialization of Untrusted Data,https://github.com/KnpLabs/snappy,1ee6360cbdbea5d09705909a150df7963a88efd6,cef6d3fd349236312e822e99957a0fbbac3f2cba
CVE-2023-1880,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/thorsten/phpmyfaq,bbc5d4aa4a4375c14e34dd9fcad2042066fe476d,e018823f8e3bca103c11e5a98b0dd469e41ed417
CVE-2023-1883,CWE-284: Improper Access Control,https://github.com/thorsten/phpmyfaq,db77df888178766987398597d4f153831c62a503,5061e5841be6c218ebb0de0cbf7b7f195dc46d19
CVE-2023-1211,CWE-89: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),https://github.com/phpipam/phpipam,16e7a94fb69412e569ccf6f2fe0a1f847309c922,470a175f0ba2f434f7536354f20cd5381da12c60
CVE-2023-1755,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/thorsten/phpmyfaq,2156573100fd3abf4c65270def77aed20ffc8994,49db615c300ae0f87795f20570f6f5bdccb1d2f2
CVE-2023-1759,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/thorsten/phpmyfaq,ecbd8107fe954b6be95dab315862d1caa0b94efa,a2642195e9fcb9a6f151bfaa4ff20bf1b905da2e
CVE-2023-1762,CWE-269: Improper Privilege Management,https://github.com/thorsten/phpmyfaq,ae6c1d8c3eab05d6e2227c7a9998707f4f891514,f3380f46c464d1bc6f3ded29213c79be0de8fc57
CVE-2023-1753,CWE-521: Weak Password Requirements,https://github.com/thorsten/phpmyfaq,f612a72494080e04947da7028340fee4493fe8a5,7f0f921de74c88038826c46bbd2a123518d9d611
CVE-2023-1879,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/thorsten/phpmyfaq,0dc8e527c375007cd4b8dbf61f7167393a6f6e91,7c7699dce20fc114c10c5f502b2b479a9a5a7280
CVE-2023-1761,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/thorsten/phpmyfaq,128ef85f8e3ab7869d3107aa4d0b6867b53391d7,ae6c1d8c3eab05d6e2227c7a9998707f4f891514
CVE-2023-1760,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/thorsten/phpmyfaq,56295b54062a284020fccce12a5044f9fa7d2770,671f95b0e708fc6255c02086323a2bd8e366d92d
CVE-2023-1758,CWE-75: Failure to Sanitize Special Elements into a Different Plane (Special Element Injection),https://github.com/thorsten/phpmyfaq,f3380f46c464d1bc6f3ded29213c79be0de8fc57,db77df888178766987398597d4f153831c62a503
CVE-2023-1754,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/thorsten/phpmyfaq,d773df925cb74e874527458beed1f66f966ec491,0dc8e527c375007cd4b8dbf61f7167393a6f6e91
CVE-2023-1212,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/phpipam/phpipam,78e0470100a6cb143fe9af2e336dce80e4620960,4f1fb98dbbaeb976b48417c85ec55a9d074a1591
CVE-2023-1882,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/thorsten/phpmyfaq,49db615c300ae0f87795f20570f6f5bdccb1d2f2,56295b54062a284020fccce12a5044f9fa7d2770
CVE-2023-1885,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/thorsten/phpmyfaq,fecc803ab9c3e82718c4bcea7fe919d7a22ec024,ee509f26bd21fd94c90877216d16fd196c492ebf
CVE-2023-1884,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/thorsten/phpmyfaq,7f0f921de74c88038826c46bbd2a123518d9d611,d773df925cb74e874527458beed1f66f966ec491
CVE-2023-1757,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/thorsten/phpmyfaq,5061e5841be6c218ebb0de0cbf7b7f195dc46d19,fecc803ab9c3e82718c4bcea7fe919d7a22ec024
CVE-2023-1756,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/thorsten/phpmyfaq,ca75f4688a8b0f14d5d0697b9f4b6ea66088f726,bbc5d4aa4a4375c14e34dd9fcad2042066fe476d
CVE-2023-1878,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/thorsten/phpmyfaq,e018823f8e3bca103c11e5a98b0dd469e41ed417,400d9cd988d3287515c56b2ad6343026966f1a89
CVE-2023-1875,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/thorsten/phpmyfaq,dcf7dd43a3412aa951d7087b86a8b917fae2133a,f612a72494080e04947da7028340fee4493fe8a5
CVE-2023-1886,CWE-294: Authentication Bypass by Capture-replay,https://github.com/thorsten/phpmyfaq,27eaaae16850694634ac52416a0bd38b35d7330a,53134f5e969e202f21ce82f8be056fb17c7cbbba
CVE-2023-34252,CWE-1336: Improper Neutralization of Special Elements Used in a Template Engine,https://github.com/getgrav/grav,244758d4383034fe4cd292d41e477177870b65ec,71bbed12f950de8335006d7f91112263d8504f1b
CVE-2023-34251,CWE-94: Improper Control of Generation of Code ('Code Injection'),https://github.com/getgrav/grav,9d01140a63c77075ef09b26ef57cf186138151a5,259e775db84b690dc43f0fa981dbdfc822c9d8bc
CVE-2023-34253,CWE-1336: Improper Neutralization of Special Elements Used in a Template Engine,https://github.com/getgrav/grav,71bbed12f950de8335006d7f91112263d8504f1b,8c2c1cb72611a399f13423fc6d0e1d998c03e5c8
CVE-2023-34446,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/Combodo/iTop,e3ba826e5dfd3b724f1ee97bebfd20ded3c70b10,17d22219d23c700fd829a49f41b2e1dd7c211245
CVE-2023-34448,CWE-1336: Improper Neutralization of Special Elements Used in a Template Engine,https://github.com/getgrav/grav,8c2c1cb72611a399f13423fc6d0e1d998c03e5c8,9d01140a63c77075ef09b26ef57cf186138151a5
CVE-2023-34447,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/Combodo/iTop,519751faa10b2fc5b75ea4516a1b8ef13ca35b33,b99ff5e84ad9305228ceba76e04b93804f9166de
CVE-2023-45824,CWE-200: Exposure of Sensitive Information to an Unauthorized Actor,https://github.com/oroinc/platform,cf94df7595afca052796e26b299d2ce031e289cd,fb940cc72c1c9669fb0694c2d2e7c7d0181e0ed1
CVE-2023-45826,CWE-89: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),https://github.com/Leantime/leantime,be75f1e0f311d11c00a0bdc7079a62eef3594bf0,fa5fa3c1b77fce33be702bc1f41084c9f68d1b7e
CVE-2023-38500,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/TYPO3/html-sanitizer,e3026f589fef0be8c3574ee3f0a0bfbe33d7ebdb,476383a82ca8db1982f1f7b04788b7bdeccdc28d
CVE-2023-38499,CWE-200: Exposure of Sensitive Information to an Unauthorized Actor,https://github.com/TYPO3/typo3,702e2debd4b28f9cdb540544565fe6a8627ccb6a,f82faf66218098ae99050e74a590215e018bdaff
CVE-2023-7076,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/otsoft/myaac,83a91ec540072d319dd338abff45f8d5ebf48190,7b43c972ddc948326fae5ca34ef91b8b16515cea
CVE-2023-39518,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/fobybus/social-media-skeleton,6765d1109016e1f1d707ef47917927c7704e6428,ac3aa87e56ac3619384644b631f086c0196d5c19
CVE-2023-39343,CWE-204: Observable Response Discrepancy,https://github.com/sulu/sulu,5f6c98ba030b2005793e2dc647cc938937ea889b,7c58c064370cb9866a3bdb13465ac88fe923e387
CVE-2023-30855,CWE-22: Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),https://github.com/pimcore/pimcore,f1d904094700b513c4756904fa2b1e19d08d890e,9fc674892b8b53103098b9524705074a45e7f773
CVE-2023-30536,CWE-436: Interpretation Conflict,https://github.com/slimphp/Slim-Psr7,ed1d553225dd190875d8814c47460daed4b550bb,c75d0452a68a324e31452ff8989aa19d861b2ee3
CVE-2023-6890,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/thorsten/phpmyfaq,97d90ebbe11ebc6081bf49a2ba4b60f227cd1b43,43311c33a838f6fc9574135b8b79c09dff0efbd1
CVE-2023-6889,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/thorsten/phpmyfaq,1037a8f012e0d9ec4bf4c8107972f6695e381392,97d90ebbe11ebc6081bf49a2ba4b60f227cd1b43
CVE-2023-2998,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/thorsten/phpmyfaq,c120070a66e6c497c328d3b6b067eebcd8ea8493,937913948cab382a38f681e0bd29c152e2f383cd
CVE-2023-2428,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/thorsten/phpmyfaq,0a4980d870bac92df945f6d022726c4e3ed584ab,b8f11a0406fa2897a314205f0c282fb740ec0d05
CVE-2023-2427,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/thorsten/phpmyfaq,514f4df2ad918e69575028d58b2e33aaf536e59b,0a4980d870bac92df945f6d022726c4e3ed584ab
CVE-2023-2753,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/thorsten/phpmyfaq,5401ab75d022932b8d5d7adaa771acf44fed18ba,a583317c861363c6ba7675b235df2abc0c7d01c2
CVE-2023-2551,CWE-98: Improper Control of Filename for Include/Require Statement in PHP Program ('PHP Remote File Inclusion'),https://github.com/unilogies/bumsys,86e29dd23df348ec6075f0c0de8e06b8d9fb0a9a,6a328eb5bf9dbb44329a3df82e95683b77c4730d
CVE-2023-2429,CWE-284: Improper Access Control,https://github.com/thorsten/phpmyfaq,07552f5577ff8b1e6f7cdefafcce9b2a744d3a24,de8be82dd25101ea9a905824a9c51c622500bf62
CVE-2023-2999,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/thorsten/phpmyfaq,937913948cab382a38f681e0bd29c152e2f383cd,6e8801a3081d8bcf65000261b36a1b13b84f5781
CVE-2023-2550,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/thorsten/phpmyfaq,20ac51594db11604a4518aacc28a51f67d4f11bf,fd2cda1f8aabbefcdd6d8caa35a6ba636f3f4161
CVE-2023-2752,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/thorsten/phpmyfaq,e7599d49b0ece7ceef3a4e8d334782cc3df98be8,6ed70ee19dfa56425bd6cb1f2a373ae0131ed184
CVE-2023-26044,CWE-400: Uncontrolled Resource Consumption,https://github.com/reactphp/http,9681f764b80c45ebfb5fe2ea7da5bd3babfcdcfd,436d84dea5ddc80112f4faf2def65a2bbcc42024
CVE-2023-49087,CWE-345: Insufficient Verification of Data Authenticity,https://github.com/simplesamlphp/xml-security,f509e3083dd7870cce5880c804b5122317287581,f9029fcbcca731136dab58c687e3a55b68c962ce
CVE-2023-49086,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/Cacti/cacti,6ec01c8b2983bf4fcb86f8c647655f74090b5be9,c0ba9af41482ab2e1330f8e4b4fbc08e466ea106
CVE-2023-22481,CWE-532: Insertion of Sensitive Information into Log File,https://github.com/FreshRSS/FreshRSS,075cf4c800063e3cc65c3d41a9c23222e8ebb554,c75baefe40952e6ae80aa8570c0acfc9baf7d997
CVE-2023-22727,CWE-89: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),https://github.com/cakephp/cakephp,3f463e7084b5a15e67205ced3a622577cca7a239,d229619fe2821a5fc953e76a298bedf2ec51093d
CVE-2023-27580,CWE-916: Use of Password Hash With Insufficient Computational Effort,https://github.com/codeigniter4/shield,ea9688dd01d100193d834117dbfc2cfabcf9ea0b,247c53f62e6096267ea941c5cfbb47aedf003927
CVE-2023-24814,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/TYPO3/typo3,0005a6fd86ab97eff8bf2e3a5828bf0e7cb6263a,db06e6869486fd770fb41c5e0405fcc2add636c6
CVE-2023-24813,CWE-436: Interpretation Conflict,https://github.com/dompdf/dompdf,95009ea98230f9b084b040c34e3869ef3dccc9aa,2a8a6b80fcaa5148ace50f35a10979fe00c6a35d
CVE-2023-33177,CWE-22: Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),https://github.com/xibosignage/xibo-cms,1cbba380fa751a00756e70d7b08b5c6646092658,5736f5e109262dbf8c962985559321c49f2c37cf
CVE-2023-48710,CWE-552: Files or Directories Accessible to External Parties,https://github.com/Combodo/iTop,3b2da39469f7a4636ed250ed0d33f4efff38be26,fc22d912322b4fe4e1bf5efcfa1d144842d40923
CVE-2023-48294,CWE-200: Exposure of Sensitive Information to an Unauthorized Actor,https://github.com/librenms/librenms,489978a923ed52aa243d3419889ca298a8a6a7cf,11903150c82c77118d82715ebc26bf743d8e5178
CVE-2023-48296,CWE-200: Exposure of Sensitive Information to an Unauthorized Actor,https://github.com/oroinc/orocommerce,41c526498012d44cd88852c63697f1ef53b61db8,e11920b1e357841957151a34cf7334b49953b8dc
CVE-2023-48217,CWE-94: Improper Control of Generation of Code ('Code Injection'),https://github.com/statamic/cms,4c6fe041e2203a8033e5949ce4a5d9d6c0ad2411,334ebc1810b2e25c20d1cd47f058caf06f1b0ae2
CVE-2023-48295,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/librenms/librenms,faf66035ea1f4c1c4f34559b9d0ed40ee4a19f90,3768e59448d241f5ec1bfc9d017bf0178346367b
CVE-2023-41336,CWE-20: Improper Input Validation,https://github.com/symfony/ux-autocomplete,fabcb2eee14b9e84a45b276711853a560b5d770c,d562b800de8a69dde4b4fbb372b3e7a1d21fcdd8
CVE-2023-41884,CWE-89: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),https://github.com/ZoneMinder/zoneminder,677f6a31551f128554f7b0110a52fd76453a657a,3f95e04ede748982f7872396df88b849fd917317
CVE-2023-41330,CWE-502: Deserialization of Untrusted Data,https://github.com/KnpLabs/snappy,d3b742d61a68bf93866032c2c0a7f1486128b67e,409ec35b50e8d43d65d31f219398d57f8dc78b4c
CVE-2023-47129,CWE-434: Unrestricted Upload of File with Dangerous Type,https://github.com/statamic/cms,098ef8024d97286ca501273c18ae75b646262d75,36d8a5c0439d5897aed5044658e79517f0b878fc
CVE-2023-47125,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/TYPO3/html-sanitizer,b8f90717251d968c49dc77f8c1e5912e2fbe0dff,67876f6fec6ee5b6ea30d920088bf1487ab7afb6
CVE-2023-47127,CWE-302: Authentication Bypass by Assumed-Immutable Data,https://github.com/TYPO3/typo3,535dfbdc54fd5362e0bc08d911db44eac7f64019,1a735dac01ec7b337ed0d80c738caa8967dea423
CVE-2023-47621,CWE-434: Unrestricted Upload of File with Dangerous Type,https://github.com/duncanmcclean/guest-entries,a8e17b4413bfbbc337a887761a6c858ef1ddb4da,3230046f887be7ab8c895e47394e3ae047619fa3
CVE-2023-47130,CWE-502: Deserialization of Untrusted Data,https://github.com/yiisoft/yii,37142be4dc5831114a375392e86d6450d4951c06,6d8e86730d8fed215ef76fe0fba799ed25e7775d
CVE-2023-47637,CWE-89: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),https://github.com/pimcore/pimcore,d164d99c90f098d0ccd6b72929c48b727e2953a0,33cb0bb8d4116f0bdffe4d97e47e6feae26a06cf
CVE-2023-47126,CWE-200: Exposure of Sensitive Information to an Unauthorized Actor,https://github.com/TYPO3/typo3,1a735dac01ec7b337ed0d80c738caa8967dea423,39f13b77b1942df3ad175013091d083b8deefe47
CVE-2023-47109,CWE-285: Improper Authorization,https://github.com/PrestaShop/blockreassurance,eec00da564db4c1804b0a0d1e3d9f7ec4e27d823,8f2bd2d25e288bf7f1a2ef904db2309151dd81d7
CVE-2023-32308,CWE-89: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),https://github.com/anuko/timetracker,8a7367d7f77ea697c090f5ca4e19669181cc7bcf,010a05a6e7b76d1bafb4d362ee83be548b9e8671
CVE-2023-36828,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/statamic/cms,c714893ad92de6e5ede17b501003441af505b30d,f806b6b007ddcf066082eef175653c5beaa96d60
CVE-2023-23607,CWE-434: Unrestricted Upload of File with Dangerous Type,https://github.com/erohtar/Dasherr,445325c7cf1148a8cd38af3a90789c6cbf6c5112,e1e13b352abf61d840b886d5cac3df2dbf2687d7
CVE-2023-23924,CWE-551: Incorrect Behavior Order: Authorization Before Parsing and Canonicalization,https://github.com/dompdf/dompdf,7558f07f693b2ac3266089f21051e6b78c6a0c85,ae1ca4ad66ed01c23caa5985cd1119dfebe3692c
CVE-2023-40033,CWE-918: Server-Side Request Forgery (SSRF),https://github.com/flarum/framework,d1059c1cc79fe61f9538f3da55e8f42abbede570,777c304ab77a20dca6e9a4fbfb41cdffef5dadc9
CVE-2023-40173,CWE-522: Insufficiently Protected Credentials,https://github.com/fobybus/social-media-skeleton,344d798e82d6cc39844962c6d3cb2560f5907848,9c21c11fa318b08423bca03971822bc4fa881874
CVE-2023-40172,CWE-352: Cross-Site Request Forgery (CSRF),https://github.com/fobybus/social-media-skeleton,344d798e82d6cc39844962c6d3cb2560f5907848,9c21c11fa318b08423bca03971822bc4fa881874
CVE-2023-40174,CWE-613: Insufficient Session Expiration,https://github.com/fobybus/social-media-skeleton,99738b2cc5efb6a5739161c931daa43f99431e5a,a652e1d7bafc694b217cefc434e2d9c76f7a5ed9
CVE-2023-0313,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/thorsten/phpmyfaq,1123c0872314fa68d7d0d8136939f62270fb4b7b,863f6cd017fc8a791fcb389a493a6e8b2232e9d6
CVE-2023-0309,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://github.com/thorsten/phpmyfaq,376d1d3e5a42edf07260e98461d2fddbee74419b,65d419ca04111ee2612ae81cdd59753654cfe18a
CVE-2023-0678,CWE-862: Missing Authorization,https://github.com/phpipam/phpipam,1960bd24e8a55796da066237cf11272c44bb1cc4,c3d33be524e62627988523e78d997662e52023e2
CVE-2023-0789,CWE-77: Improper Neutralization of Special Elements used in a Command ('Command Injection'),https://github.com/thorsten/phpmyfaq,40515c74815ace394ab23c6c19cbb33fd49059cb,f34d84dfe551ecdd675916e45cc0606e04a0734e
